"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0006805","GO:0006805","xenobiotic metabolic process",8,0.659145543665037,1.39022489395493,0.100307891751742,0.21270769374205,0.134225989251069,4428,"tags=38%, list=6%, signal=35%","BnaC03g47990D/BnaA04g19180D/BnaC04g43560D"
"GO:0009410","GO:0009410","response to xenobiotic stimulus",8,0.659145543665037,1.39022489395493,0.100307891751742,0.21270769374205,0.134225989251069,4428,"tags=38%, list=6%, signal=35%","BnaC03g47990D/BnaA04g19180D/BnaC04g43560D"
"GO:0042178","GO:0042178","xenobiotic catabolic process",8,0.659145543665037,1.39022489395493,0.100307891751742,0.21270769374205,0.134225989251069,4428,"tags=38%, list=6%, signal=35%","BnaC03g47990D/BnaA04g19180D/BnaC04g43560D"
"GO:0071466","GO:0071466","cellular response to xenobiotic stimulus",8,0.659145543665037,1.39022489395493,0.100307891751742,0.21270769374205,0.134225989251069,4428,"tags=38%, list=6%, signal=35%","BnaC03g47990D/BnaA04g19180D/BnaC04g43560D"
"GO:0007095","GO:0007095","mitotic G2 DNA damage checkpoint signaling",6,-0.667082386769398,-1.43510742828872,0.100685938265556,0.212930797170202,0.134366775312082,18762,"tags=100%, list=27%, signal=73%","BnaCnng05860D/BnaA10g07340D/BnaC09g29020D/BnaA05g33420D/BnaC09g30690D"
"GO:0015717","GO:0015717","triose phosphate transport",8,-0.606281280885183,-1.43055562440843,0.100756982511094,0.212930797170202,0.134366775312082,7934,"tags=50%, list=11%, signal=44%","BnaA03g11690D/BnaA01g36280D/BnaC03g71800D/BnaC01g29930D"
"GO:0035436","GO:0035436","triose phosphate transmembrane transport",8,-0.606281280885183,-1.43055562440843,0.100756982511094,0.212930797170202,0.134366775312082,7934,"tags=50%, list=11%, signal=44%","BnaA03g11690D/BnaA01g36280D/BnaC03g71800D/BnaC01g29930D"
"GO:0006015","GO:0006015","5-phosphoribose 1-diphosphate biosynthetic process",8,-0.606096921726723,-1.43012061834876,0.100756982511094,0.212930797170202,0.134366775312082,16033,"tags=62%, list=23%, signal=48%","BnaC05g08230D/BnaA04g25770D/BnaCnng60440D/BnaCnng35810D/BnaA05g08630D"
"GO:0046391","GO:0046391","5-phosphoribose 1-diphosphate metabolic process",8,-0.606096921726723,-1.43012061834876,0.100756982511094,0.212930797170202,0.134366775312082,16033,"tags=62%, list=23%, signal=48%","BnaC05g08230D/BnaA04g25770D/BnaCnng60440D/BnaCnng35810D/BnaA05g08630D"
"GO:0009303","GO:0009303","rRNA transcription",5,-0.699954314436692,-1.41272450648495,0.101799242424242,0.214986667493489,0.13566410134228,13928,"tags=80%, list=20%, signal=64%","BnaC01g44610D/BnaC08g43710D/BnaA09g50700D/BnaA01g37360D"
"GO:0034599","GO:0034599","cellular response to oxidative stress",98,0.365099949559023,1.2703921332836,0.102054952666821,0.215379777407278,0.135912167437749,12884,"tags=27%, list=19%, signal=22%","BnaC09g47880D/BnaA07g37260D/BnaA09g49190D/BnaC08g43490D/BnaC04g32420D/BnaC09g25680D/BnaC05g05550D/BnaA09g07960D/BnaC06g27340D/BnaA09g54370D/BnaA01g14470D/BnaCnng36960D/BnaC07g44390D/BnaA07g33560D/BnaA03g39250D/BnaA07g25540D/BnaC09g47890D/BnaA04g10240D/BnaC06g38150D/BnaC08g09260D/BnaA06g04380D/BnaCnng27260D/BnaCnng05940D/BnaA08g11500D/BnaA09g09450D/BnaC03g66460D"
"GO:0009800","GO:0009800","cinnamic acid biosynthetic process",10,0.621354447451782,1.39134604630151,0.102406795658329,0.215828073082497,0.136195057677517,17856,"tags=50%, list=26%, signal=37%","BnaA09g33560D/BnaC08g24360D/BnaC04g33780D/BnaA04g04830D/BnaC05g42780D"
"GO:0009803","GO:0009803","cinnamic acid metabolic process",10,0.621354447451782,1.39134604630151,0.102406795658329,0.215828073082497,0.136195057677517,17856,"tags=50%, list=26%, signal=37%","BnaA09g33560D/BnaC08g24360D/BnaC04g33780D/BnaA04g04830D/BnaC05g42780D"
"GO:0006560","GO:0006560","proline metabolic process",27,0.478287500887982,1.34917117713002,0.10254272613589,0.215967537494364,0.136283064595927,14060,"tags=44%, list=20%, signal=35%","BnaA09g02760D/BnaC07g26120D/BnaA06g39660D/BnaAnng07910D/BnaA04g22810D/BnaC08g05470D/BnaC04g05620D/BnaA06g36140D/BnaC02g38230D/BnaA05g05760D/BnaC03g74750D/BnaC04g46630D"
"GO:0031047","GO:0031047","gene silencing by RNA",217,-0.229018452526101,-1.13807676906339,0.103189493433396,0.21718196578504,0.137049411293701,16868,"tags=31%, list=24%, signal=23%","BnaC01g42950D/BnaC03g65830D/BnaA01g33960D/BnaAnng13680D/BnaC09g38730D/BnaA10g17300D/BnaCnng15970D/BnaC07g38960D/BnaA09g39590D/BnaC01g42930D/BnaC05g10980D/BnaA03g07120D/BnaC05g19330D/BnaC05g12130D/BnaA07g00770D/BnaA03g37310D/BnaCnng50860D/BnaC05g51950D/BnaC05g03580D/BnaA02g34330D/BnaC02g42090D/BnaCnng54520D/BnaA05g14760D/BnaAnng37710D/BnaC06g41790D/BnaC08g46720D/BnaA03g46680D/BnaA03g35810D/BnaC07g49870D/BnaA09g38430D/BnaC04g24450D/BnaA03g39050D/BnaC02g03350D/BnaC05g00860D/BnaA07g05680D/BnaC09g46830D/BnaA09g46040D/BnaA10g12910D/BnaA03g17900D/BnaC08g40140D/BnaA04g15560D/BnaCnng23410D/BnaA06g36540D/BnaC08g38610D/BnaA05g32540D/BnaA01g35180D/BnaC07g31070D/BnaC05g23890D/BnaA06g19710D/BnaC01g41490D/BnaC03g46240D/BnaC07g17330D/BnaC02g34720D/BnaA06g09600D/BnaA09g38400D/BnaC02g34710D/BnaC03g21430D/BnaAnng28060D/BnaC02g48810D/BnaA09g46610D/BnaA01g25030D/BnaA05g17460D/BnaC08g40650D/BnaA07g20070D/BnaC06g19500D/BnaA05g34190D/BnaAnng33770D"
"GO:0045934","GO:0045934","negative regulation of nucleobase-containing compound metabolic process",248,-0.224691013315378,-1.12396696888171,0.103286384976526,0.217238211879975,0.137084904545503,17513,"tags=35%, list=25%, signal=27%","BnaA08g03140D/BnaA07g24000D/BnaC03g77430D/BnaA05g04990D/BnaC08g42840D/BnaA08g26650D/BnaC04g43270D/BnaC03g67130D/BnaA05g00690D/BnaA09g07470D/BnaC01g38570D/BnaA09g16570D/BnaA01g21460D/BnaA09g09460D/BnaA08g12150D/BnaA02g05810D/BnaC09g00180D/BnaC01g11320D/BnaA08g03380D/BnaC07g46530D/BnaC04g27260D/BnaC08g32580D/BnaA04g26950D/BnaA05g33320D/BnaA06g20900D/BnaUnng04420D/BnaA06g37810D/BnaA01g27090D/BnaCnng05690D/BnaAnng06520D/BnaA09g04530D/BnaA01g09240D/BnaC06g24960D/BnaA02g09880D/BnaC08g47250D/BnaCnng58560D/BnaC06g24980D/BnaA01g07980D/BnaA10g28850D/BnaA10g06340D/BnaC09g29000D/BnaC09g47260D/BnaA03g59090D/BnaCnng05970D/BnaC09g51540D/BnaC01g10840D/BnaC04g52380D/BnaC05g03970D/BnaA03g60250D/BnaC02g13830D/BnaA09g29690D/BnaC05g02030D/BnaC01g28720D/BnaC04g04370D/BnaC01g27250D/BnaC04g13850D/BnaC06g31140D/BnaA09g15540D/BnaA07g36060D/BnaA08g30970D/BnaC03g37730D/BnaAnng32790D/BnaA05g13180D/BnaA05g35120D/BnaA05g13170D/BnaC01g16650D/BnaC09g36350D/BnaC07g30990D/BnaA04g28040D/BnaC05g07980D/BnaC01g16660D/BnaC04g12120D/BnaA01g14150D/BnaA07g01450D/BnaC02g03860D/BnaA02g01030D/BnaA03g47470D/BnaC04g12130D/BnaA01g35740D/BnaCnng68640D/BnaC04g43280D/BnaA02g05840D/BnaC01g41650D/BnaC05g34670D/BnaA01g14160D/BnaC02g09720D/BnaA04g16080D/BnaC01g23930D"
"GO:0045901","GO:0045901","positive regulation of translational elongation",10,-0.554333848397613,-1.40903310093872,0.103703703703704,0.217967866033039,0.137545341818754,10778,"tags=60%, list=16%, signal=51%","BnaA08g19830D/BnaC03g57360D/BnaA07g09420D/BnaC05g20200D/BnaA09g29060D/BnaC07g12330D"
"GO:0014070","GO:0014070","response to organic cyclic compound",166,0.334033605342786,1.22616319455829,0.104146367868356,0.218749765889029,0.138038747956629,18774,"tags=27%, list=27%, signal=20%","BnaC09g12000D/BnaC07g46250D/BnaC03g47420D/BnaA03g39480D/BnaA07g26620D/BnaAnng05410D/BnaA09g08960D/BnaAnng18240D/BnaC08g09570D/BnaC05g10970D/BnaA09g45460D/BnaA06g25030D/BnaA08g05310D/BnaC08g39300D/BnaC09g09220D/BnaA08g22080D/BnaC06g28790D/BnaC09g23020D/BnaC02g42410D/BnaC08g18770D/BnaA01g15310D/BnaC09g25330D/BnaA02g33650D/BnaA06g09590D/BnaC06g39100D/BnaC03g48540D/BnaA04g23760D/BnaC01g10520D/BnaA07g34330D/BnaC02g46770D/BnaCnng34980D/BnaA09g11550D/BnaA01g15290D/BnaC01g18130D/BnaCnng68300D/BnaC05g24260D/BnaC08g43180D/BnaA06g22570D/BnaA01g08850D/BnaA05g29160D/BnaCnng33610D/BnaC07g35530D/BnaC05g31560D/BnaC07g02890D/BnaA02g20870D"
"GO:0001188","GO:0001188","RNA polymerase I preinitiation complex assembly",8,-0.602320771333684,-1.42121057386332,0.104411380840512,0.219157718699813,0.138296180438886,13928,"tags=62%, list=20%, signal=50%","BnaC01g44610D/BnaC08g43710D/BnaA09g50700D/BnaC08g43700D/BnaA01g37360D"
"GO:0002949","GO:0002949","tRNA threonylcarbamoyladenosine modification",5,-0.698295566746483,-1.40937664011182,0.104640151515152,0.219489098300074,0.138505292548938,18984,"tags=80%, list=27%, signal=58%","BnaC04g05900D/BnaA03g52840D/BnaA01g12390D/BnaC01g14100D"
"GO:0051053","GO:0051053","negative regulation of DNA metabolic process",38,-0.350341863394071,-1.283648844236,0.105761316872428,0.221690614107676,0.1398945259703,20144,"tags=55%, list=29%, signal=39%","BnaA09g16760D/BnaCnng06020D/BnaC02g34030D/BnaA06g34780D/BnaCnng33790D/BnaA08g03140D/BnaA09g16570D/BnaA09g09460D/BnaA08g03380D/BnaA05g33320D/BnaA01g27090D/BnaA09g04530D/BnaA02g09880D/BnaA10g06340D/BnaC09g29000D/BnaC09g47260D/BnaCnng05970D/BnaC02g13830D/BnaC01g27250D/BnaC04g13850D/BnaA01g35740D"
"GO:0010138","GO:0010138","pyrimidine ribonucleotide salvage",17,-0.458695018551395,-1.36624311883264,0.106242118537201,0.222397294787811,0.140340466179171,12884,"tags=35%, list=19%, signal=29%","BnaA02g28680D/BnaA06g32350D/BnaC06g42560D/BnaC02g36730D/BnaA04g10680D/BnaC04g32990D"
"GO:0032262","GO:0032262","pyrimidine nucleotide salvage",17,-0.458695018551395,-1.36624311883264,0.106242118537201,0.222397294787811,0.140340466179171,12884,"tags=35%, list=19%, signal=29%","BnaA02g28680D/BnaA06g32350D/BnaC06g42560D/BnaC02g36730D/BnaA04g10680D/BnaC04g32990D"
"GO:0009853","GO:0009853","photorespiration",17,-0.458629879992328,-1.36604910079343,0.10655737704918,0.222821230955698,0.140607984718406,13081,"tags=65%, list=19%, signal=53%","BnaC06g43710D/BnaC05g18600D/BnaA08g20540D/BnaCnng55860D/BnaA07g14420D/BnaA04g27920D/BnaA07g10020D/BnaC04g34390D/BnaA09g31220D/BnaA04g08640D/BnaC04g30870D"
"GO:0051510","GO:0051510","regulation of unidimensional cell growth",17,0.536516618911246,1.36235610607815,0.106588579795022,0.222821230955698,0.140607984718406,14749,"tags=41%, list=21%, signal=32%","BnaC08g32830D/BnaA02g16740D/BnaC02g22700D/BnaA09g40390D/BnaA03g27770D/BnaAnng00090D/BnaC03g32810D"
"GO:0000002","GO:0000002","mitochondrial genome maintenance",7,-0.630572145763005,-1.42493295994871,0.10707019328586,0.222924894696047,0.140673400161792,25616,"tags=100%, list=37%, signal=63%","BnaC08g04290D/BnaAnng05290D/BnaA01g26670D/BnaA02g10680D/BnaCnng54460D/BnaCnng11030D"
"GO:0006264","GO:0006264","mitochondrial DNA replication",7,-0.630572145763005,-1.42493295994871,0.10707019328586,0.222924894696047,0.140673400161792,25616,"tags=100%, list=37%, signal=63%","BnaC08g04290D/BnaAnng05290D/BnaA01g26670D/BnaA02g10680D/BnaCnng54460D/BnaCnng11030D"
"GO:0032042","GO:0032042","mitochondrial DNA metabolic process",7,-0.630572145763005,-1.42493295994871,0.10707019328586,0.222924894696047,0.140673400161792,25616,"tags=100%, list=37%, signal=63%","BnaC08g04290D/BnaAnng05290D/BnaA01g26670D/BnaA02g10680D/BnaCnng54460D/BnaCnng11030D"
"GO:0034765","GO:0034765","regulation of ion transmembrane transport",25,0.483845637332443,1.34499384345892,0.106932360370474,0.222924894696047,0.140673400161792,7848,"tags=28%, list=11%, signal=25%","BnaA04g14740D/BnaC09g00810D/BnaA05g33280D/BnaA07g03930D/BnaA09g01640D/BnaA09g40820D/BnaCnng06010D"
"GO:0010020","GO:0010020","chloroplast fission",27,-0.388232253049942,-1.30896801625415,0.106951871657754,0.222924894696047,0.140673400161792,13866,"tags=41%, list=20%, signal=33%","BnaA10g06660D/BnaC03g15100D/BnaC09g36690D/BnaAnng41710D/BnaC03g46030D/BnaA10g09500D/BnaA02g09160D/BnaAnng07540D/BnaCnng37370D/BnaA06g37120D/BnaC09g31630D"
"GO:0043572","GO:0043572","plastid fission",27,-0.388232253049942,-1.30896801625415,0.106951871657754,0.222924894696047,0.140673400161792,13866,"tags=41%, list=20%, signal=33%","BnaA10g06660D/BnaC03g15100D/BnaC09g36690D/BnaAnng41710D/BnaC03g46030D/BnaA10g09500D/BnaA02g09160D/BnaAnng07540D/BnaCnng37370D/BnaA06g37120D/BnaC09g31630D"
"GO:0032880","GO:0032880","regulation of protein localization",22,-0.41378895871231,-1.3278881070968,0.107476635514019,0.223620741634007,0.141112503900692,671,"tags=18%, list=1%, signal=18%","BnaAnng27530D/BnaA02g30010D/BnaC02g48240D/BnaA02g30000D"
"GO:0070940","GO:0070940","dephosphorylation of RNA polymerase II C-terminal domain",27,0.47535935403744,1.34091135155268,0.108239544254551,0.22505683613975,0.14201872972779,23469,"tags=63%, list=34%, signal=42%","BnaA05g20480D/BnaC07g36800D/BnaA08g09620D/BnaA03g00440D/BnaC05g33160D/BnaC03g64030D/BnaC03g00330D/BnaA03g44810D/BnaA01g26010D/BnaA02g31490D/BnaA03g35330D/BnaC07g28580D/BnaC09g33530D/BnaA10g29380D/BnaA05g20910D/BnaC02g40060D/BnaC01g33250D"
"GO:0106005","GO:0106005","RNA 5'-cap (guanine-N7)-methylation",6,-0.661202809108638,-1.42245857749681,0.108525232729054,0.225499409751109,0.142298009145267,8747,"tags=50%, list=13%, signal=44%","BnaC05g32210D/BnaCnng10740D/BnaA05g20260D"
"GO:0072523","GO:0072523","purine-containing compound catabolic process",22,0.500280798302178,1.35109017519843,0.108763916642878,0.225843786670925,0.142515323018236,19039,"tags=50%, list=27%, signal=36%","BnaA08g28310D/BnaC08g44350D/BnaA01g23510D/BnaC03g29800D/BnaA09g20120D/BnaC01g43540D/BnaAnng33680D/BnaA04g10130D/BnaC09g22450D/BnaAnng23340D/BnaC07g08000D"
"GO:0034293","GO:0034293","sexual sporulation",5,-0.694728592053892,-1.40217738087689,0.109375,0.226656626506024,0.143028253364335,17658,"tags=80%, list=25%, signal=60%","BnaC07g20440D/BnaC05g00390D/BnaA10g00300D/BnaA06g35310D"
"GO:0043934","GO:0043934","sporulation",5,-0.694728592053892,-1.40217738087689,0.109375,0.226656626506024,0.143028253364335,17658,"tags=80%, list=25%, signal=60%","BnaC07g20440D/BnaC05g00390D/BnaA10g00300D/BnaA06g35310D"
"GO:0048236","GO:0048236","plant-type sporogenesis",5,-0.694728592053892,-1.40217738087689,0.109375,0.226656626506024,0.143028253364335,17658,"tags=80%, list=25%, signal=60%","BnaC07g20440D/BnaC05g00390D/BnaA10g00300D/BnaA06g35310D"
"GO:0060147","GO:0060147","regulation of post-transcriptional gene silencing",8,0.652649559334618,1.37652400617122,0.109706692594393,0.227191919914543,0.143366042214535,13001,"tags=50%, list=19%, signal=41%","BnaA08g11570D/BnaC03g66550D/BnaC09g00720D/BnaA09g01570D"
"GO:0000301","GO:0000301","retrograde transport, vesicle recycling within Golgi",5,-0.693954796379094,-1.40061562164453,0.109848484848485,0.227333495381624,0.14345538128257,15112,"tags=80%, list=22%, signal=63%","BnaA07g00750D/BnaA07g00760D/BnaA06g12360D/BnaC05g13960D"
"GO:0010628","GO:0010628","positive regulation of gene expression",54,-0.313983384717146,-1.24700053410137,0.110136452241715,0.227777191810522,0.143735369237158,18832,"tags=44%, list=27%, signal=32%","BnaC08g09750D/BnaA05g20690D/BnaC05g02310D/BnaA08g19830D/BnaCnng15970D/BnaC06g07870D/BnaCnng15660D/BnaCnng22070D/BnaC02g33510D/BnaC09g46780D/BnaC03g57360D/BnaA02g27230D/BnaA07g09420D/BnaCnng36500D/BnaC01g28720D/BnaA08g27720D/BnaC05g20200D/BnaA09g30010D/BnaA07g01710D/BnaA09g29060D/BnaC07g12330D/BnaA09g52820D/BnaA10g07210D/BnaCnng52140D"
"GO:0018208","GO:0018208","peptidyl-proline modification",133,-0.249183529759268,-1.15791615322698,0.110675808031342,0.228739854249022,0.144342842882559,12541,"tags=25%, list=18%, signal=20%","BnaCnng67150D/BnaC04g41450D/BnaA05g08140D/BnaA09g39610D/BnaA01g36790D/BnaC08g48540D/BnaC03g12390D/BnaCnng08980D/BnaC01g06080D/BnaA04g22160D/BnaA07g04040D/BnaC09g52920D/BnaAnng17350D/BnaA01g25470D/BnaC03g05790D/BnaC07g05260D/BnaC09g34020D/BnaC04g45890D/BnaAnng12550D/BnaC04g21530D/BnaA01g04590D/BnaA03g04200D/BnaC06g15010D/BnaC05g48850D/BnaC04g20680D/BnaA05g33830D/BnaC03g44640D/BnaA09g35540D/BnaA03g57740D/BnaC04g09170D/BnaC08g26990D/BnaC09g09060D/BnaA09g08780D"
