"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0061013","GO:0061013","regulation of mRNA catabolic process",134,-0.436977872624284,-1.82259750880188,0.000533191149026926,0.00497766122766123,0.00364985891301681,19014,"tags=49%, list=29%, signal=35%","BnaC02g09390D/BnaA02g01720D/BnaCnng11330D/BnaC05g24070D/BnaA04g26310D/BnaA01g24760D/BnaC02g44310D/BnaCnng14350D/BnaA10g19790D/BnaA02g27230D/BnaA02g18230D/BnaC05g06060D/BnaA10g12180D/BnaA03g50300D/BnaA02g04020D/BnaC03g37730D/BnaA10g16600D/BnaC05g30280D/BnaA08g27340D/BnaA03g06960D/BnaA04g18800D/BnaC01g39710D/BnaA09g38540D/BnaC08g44790D/BnaA02g07250D/BnaC05g39920D/BnaA04g18750D/BnaC04g42940D/BnaA03g06980D/BnaAnng32600D/BnaA06g10590D/BnaC01g31660D/BnaA08g18680D/BnaA05g29900D/BnaA09g53310D/BnaA07g34650D/BnaA05g10860D/BnaC08g44770D/BnaCnng23940D/BnaC02g25740D/BnaA06g11150D/BnaC04g50360D/BnaCnng09060D/BnaC02g46620D/BnaA03g32370D/BnaC08g43210D/BnaA06g04810D/BnaA02g07800D/BnaA05g26200D/BnaA01g30430D/BnaC03g58200D/BnaC06g01620D/BnaCnng58980D/BnaAnng32160D/BnaA02g19410D/BnaC06g20100D/BnaC06g14070D/BnaC05g12690D/BnaC01g38570D/BnaC06g39490D/BnaC03g54940D/BnaA06g38950D/BnaC01g40360D/BnaC03g12510D/BnaA01g33850D"
"GO:0016071","GO:0016071","mRNA metabolic process",947,-0.357576643951486,-1.81444107551728,0.000493339911198816,0.00497766122766123,0.00364985891301681,15259,"tags=34%, list=23%, signal=27%","BnaA03g50300D/BnaC06g15100D/BnaUnng00320D/BnaA02g04020D/BnaA09g03420D/BnaA08g11570D/BnaC02g23590D/BnaA03g58210D/BnaC07g15750D/BnaA08g31490D/BnaA03g00430D/BnaCnng03580D/BnaC07g22640D/BnaC03g37730D/BnaA02g00220D/BnaC06g14790D/BnaCnng56480D/BnaA10g18060D/BnaA02g33340D/BnaA10g16600D/BnaAnng11340D/BnaA06g06430D/BnaC05g30280D/BnaA07g02380D/BnaC05g33110D/BnaCnng78220D/BnaA10g04620D/BnaCnng19170D/BnaA05g27090D/BnaA03g55440D/BnaC03g75630D/BnaA10g11840D/BnaA09g44470D/BnaA09g54590D/BnaC05g20520D/BnaC05g11790D/BnaC05g11570D/BnaA08g27340D/BnaCnng09420D/BnaA02g33010D/BnaA09g55450D/BnaC02g23080D/BnaC06g08030D/BnaA03g06960D/BnaA04g18800D/BnaC01g39710D/BnaC04g08830D/BnaA09g38540D/BnaC05g13210D/BnaC09g14760D/BnaA01g35310D/BnaC02g23870D/BnaC01g39020D/BnaC08g44790D/BnaA05g37300D/BnaA02g07250D/BnaA07g25880D/BnaA09g24200D/BnaA08g12080D/BnaC05g35230D/BnaC08g17530D/BnaC03g69000D/BnaC05g39920D/BnaA05g36840D/BnaC06g14780D/BnaC06g04940D/BnaCnng15550D/BnaC01g31000D/BnaA04g18750D/BnaC03g70430D/BnaC04g42940D/BnaA03g28730D/BnaA06g32830D/BnaA09g52820D/BnaA09g00770D/BnaA03g06980D/BnaC05g40190D/BnaA02g31010D/BnaC09g21600D/BnaC02g25940D/BnaCnng15970D/BnaC09g20200D/BnaA06g29090D/BnaC04g51850D/BnaAnng32600D/BnaA06g10590D/BnaA05g32250D/BnaC02g02070D/BnaA08g17300D/BnaC06g19040D/BnaC03g05900D/BnaC01g31660D/BnaA08g18680D/BnaA06g09520D/BnaC03g62760D/BnaA05g34320D/BnaA01g32600D/BnaA05g20690D/BnaA03g04960D/BnaA05g29900D/BnaA09g05440D/BnaC03g58240D/BnaC06g10860D/BnaCnng63670D/BnaA03g56510D/BnaCnng61100D/BnaA03g13200D/BnaA03g18500D/BnaA06g17540D/BnaC03g16010D/BnaA09g53310D/BnaA10g02250D/BnaC07g36730D/BnaA10g17690D/BnaC03g56450D/BnaA07g19780D/BnaC01g40820D/BnaA06g16890D/BnaAnng14720D/BnaA05g27100D/BnaA05g17020D/BnaC06g41840D/BnaA06g21760D/BnaA09g23470D/BnaA07g08020D/BnaA07g03330D/BnaA10g11430D/BnaA07g34650D/BnaA06g37560D/BnaA05g10860D/BnaC02g41760D/BnaCnng16430D/BnaA09g39340D/BnaC02g40610D/BnaA09g45180D/BnaA05g10140D/BnaC08g44770D/BnaC06g42860D/BnaC06g01000D/BnaC02g28800D/BnaA06g09470D/BnaC06g27050D/BnaC03g71710D/BnaC07g23010D/BnaA08g06560D/BnaA02g17350D/BnaA10g09870D/BnaC04g02340D/BnaA08g12360D/BnaC02g13740D/BnaCnng23940D/BnaC09g41560D/BnaA08g18640D/BnaA09g01820D/BnaC02g25740D/BnaC08g16260D/BnaC03g00320D/BnaC07g38960D/BnaC08g16570D/BnaA05g26060D/BnaA05g21980D/BnaA02g09280D/BnaA09g45140D/BnaC09g06290D/BnaA06g11150D/BnaA07g03400D/BnaC07g49400D/BnaA04g18070D/BnaA09g20180D/BnaA06g25800D/BnaC04g50360D/BnaA03g50010D/BnaA01g10280D/BnaA06g33320D/BnaCnng56020D/BnaA08g12540D/BnaC03g75880D/BnaA01g23920D/BnaCnng09060D/BnaC02g46620D/BnaA06g23390D/BnaC08g13850D/BnaA06g01560D/BnaA01g22230D/BnaC01g13850D/BnaA01g33830D/BnaA03g32370D/BnaC04g18530D/BnaC05g40070D/BnaA05g27130D/BnaA01g20060D/BnaC03g64040D/BnaCnng56490D/BnaA05g24850D/BnaA09g15730D/BnaCnng62870D/BnaA02g32030D/BnaAnng20340D/BnaC08g43210D/BnaCnng32800D/BnaA01g31090D/BnaA06g04810D/BnaA02g07800D/BnaA06g09460D/BnaC05g46050D/BnaC02g04790D/BnaC09g39370D/BnaA09g44760D/BnaC05g05130D/BnaC07g30520D/BnaA05g29240D/BnaC09g00300D/BnaA03g25650D/BnaCnng11420D/BnaC03g21990D/BnaA03g07120D/BnaC03g57900D/BnaA06g06440D/BnaA06g23400D/BnaA03g00590D/BnaAnng08120D/BnaA05g26200D/BnaA01g30430D/BnaA09g19610D/BnaC03g58200D/BnaC05g02620D/BnaA05g12710D/BnaA02g21560D/BnaC06g01620D/BnaCnng58980D/BnaAnng32160D/BnaC06g27490D/BnaA09g06770D/BnaC04g01920D/BnaC04g56020D/BnaAnng31980D/BnaAnng01630D/BnaA09g28730D/BnaC05g11580D/BnaA03g39630D/BnaC01g41280D/BnaA02g19410D/BnaA08g19200D/BnaA03g55470D/BnaC06g07190D/BnaA09g15510D/BnaC03g12590D/BnaC04g06620D/BnaC05g13220D/BnaC08g16250D/BnaC09g51510D/BnaA06g26890D/BnaCnng17410D/BnaC06g20100D/BnaA03g12870D/BnaC06g14070D/BnaC04g54780D/BnaC05g12690D/BnaA03g09940D/BnaC08g44690D/BnaC04g06510D/BnaA07g33370D/BnaA10g22290D/BnaC09g22510D/BnaC04g17070D/BnaA05g30810D/BnaC08g07140D/BnaC08g14160D/BnaC09g46800D/BnaC08g37960D/BnaA09g18290D/BnaC04g39020D/BnaC01g38570D/BnaA09g27860D/BnaA06g37780D/BnaA05g06360D/BnaC09g38310D/BnaA01g29940D/BnaCnng28130D/BnaC09g33570D/BnaC07g27470D/BnaC04g44100D/BnaA06g32520D/BnaC07g30070D/BnaA06g26440D/BnaC09g47700D/BnaC07g49730D/BnaA05g16610D/BnaC01g43100D/BnaCnng22070D/BnaC06g39490D/BnaA08g28930D/BnaC07g49060D/BnaC08g38000D/BnaA02g24890D/BnaC02g44260D/BnaCnng04840D/BnaC03g47810D/BnaA05g06280D/BnaC04g38630D/BnaC04g06520D/BnaCnng16670D/BnaC06g37910D/BnaC03g67670D/BnaA09g01570D/BnaC06g03980D/BnaC08g43610D/BnaA04g15160D/BnaC03g03660D/BnaC03g54940D/BnaA04g11670D/BnaA06g38950D/BnaC05g29220D/BnaC02g33040D/BnaC07g15030D/BnaC05g19180D/BnaC01g40360D/BnaA09g26850D/BnaC03g12510D/BnaA02g04210D/BnaA08g26150D/BnaC04g34150D/BnaC09g00720D/BnaA01g33850D"
"GO:0034599","GO:0034599","cellular response to oxidative stress",97,0.481431497935225,1.79670652650569,0.000488440247476392,0.00497766122766123,0.00364985891301681,6153,"tags=24%, list=9%, signal=22%","BnaC08g42970D/BnaA09g48720D/BnaC09g37340D/BnaA02g12330D/BnaC09g47880D/BnaC04g32420D/BnaC08g02340D/BnaA01g31350D/BnaA09g54370D/BnaA05g31230D/BnaA08g24700D/BnaA09g07960D/BnaCnng05940D/BnaA06g19490D/BnaC08g43490D/BnaCnng33420D/BnaC05g42240D/BnaA09g47090D/BnaA02g04900D/BnaC09g25680D/BnaA08g20380D/BnaA04g10240D/BnaA01g14470D"
"GO:0050779","GO:0050779","RNA destabilization",129,-0.42562238490277,-1.76714820236554,0.00052369730295889,0.00497766122766123,0.00364985891301681,19014,"tags=47%, list=29%, signal=34%","BnaC02g09390D/BnaA02g01720D/BnaCnng11330D/BnaC05g24070D/BnaA04g26310D/BnaA01g24760D/BnaC02g44310D/BnaCnng14350D/BnaA10g19790D/BnaA02g27230D/BnaA02g18230D/BnaC05g06060D/BnaA10g12180D/BnaA03g50300D/BnaA02g04020D/BnaA10g16600D/BnaC05g30280D/BnaA08g27340D/BnaA03g06960D/BnaA04g18800D/BnaC01g39710D/BnaA09g38540D/BnaC08g44790D/BnaA02g07250D/BnaC05g39920D/BnaA04g18750D/BnaC04g42940D/BnaA03g06980D/BnaAnng32600D/BnaA06g10590D/BnaC01g31660D/BnaA08g18680D/BnaA05g29900D/BnaA09g53310D/BnaA07g34650D/BnaA05g10860D/BnaC08g44770D/BnaCnng23940D/BnaC02g25740D/BnaA06g11150D/BnaC04g50360D/BnaCnng09060D/BnaC02g46620D/BnaC08g43210D/BnaA06g04810D/BnaA02g07800D/BnaA05g26200D/BnaC03g58200D/BnaC06g01620D/BnaCnng58980D/BnaAnng32160D/BnaA02g19410D/BnaC06g20100D/BnaC06g14070D/BnaC05g12690D/BnaC06g39490D/BnaC03g54940D/BnaA06g38950D/BnaC01g40360D/BnaC03g12510D/BnaA01g33850D"
"GO:0061014","GO:0061014","positive regulation of mRNA catabolic process",129,-0.42562238490277,-1.76714820236554,0.00052369730295889,0.00497766122766123,0.00364985891301681,19014,"tags=47%, list=29%, signal=34%","BnaC02g09390D/BnaA02g01720D/BnaCnng11330D/BnaC05g24070D/BnaA04g26310D/BnaA01g24760D/BnaC02g44310D/BnaCnng14350D/BnaA10g19790D/BnaA02g27230D/BnaA02g18230D/BnaC05g06060D/BnaA10g12180D/BnaA03g50300D/BnaA02g04020D/BnaA10g16600D/BnaC05g30280D/BnaA08g27340D/BnaA03g06960D/BnaA04g18800D/BnaC01g39710D/BnaA09g38540D/BnaC08g44790D/BnaA02g07250D/BnaC05g39920D/BnaA04g18750D/BnaC04g42940D/BnaA03g06980D/BnaAnng32600D/BnaA06g10590D/BnaC01g31660D/BnaA08g18680D/BnaA05g29900D/BnaA09g53310D/BnaA07g34650D/BnaA05g10860D/BnaC08g44770D/BnaCnng23940D/BnaC02g25740D/BnaA06g11150D/BnaC04g50360D/BnaCnng09060D/BnaC02g46620D/BnaC08g43210D/BnaA06g04810D/BnaA02g07800D/BnaA05g26200D/BnaC03g58200D/BnaC06g01620D/BnaCnng58980D/BnaAnng32160D/BnaA02g19410D/BnaC06g20100D/BnaC06g14070D/BnaC05g12690D/BnaC06g39490D/BnaC03g54940D/BnaA06g38950D/BnaC01g40360D/BnaC03g12510D/BnaA01g33850D"
"GO:0061157","GO:0061157","mRNA destabilization",129,-0.42562238490277,-1.76714820236554,0.00052369730295889,0.00497766122766123,0.00364985891301681,19014,"tags=47%, list=29%, signal=34%","BnaC02g09390D/BnaA02g01720D/BnaCnng11330D/BnaC05g24070D/BnaA04g26310D/BnaA01g24760D/BnaC02g44310D/BnaCnng14350D/BnaA10g19790D/BnaA02g27230D/BnaA02g18230D/BnaC05g06060D/BnaA10g12180D/BnaA03g50300D/BnaA02g04020D/BnaA10g16600D/BnaC05g30280D/BnaA08g27340D/BnaA03g06960D/BnaA04g18800D/BnaC01g39710D/BnaA09g38540D/BnaC08g44790D/BnaA02g07250D/BnaC05g39920D/BnaA04g18750D/BnaC04g42940D/BnaA03g06980D/BnaAnng32600D/BnaA06g10590D/BnaC01g31660D/BnaA08g18680D/BnaA05g29900D/BnaA09g53310D/BnaA07g34650D/BnaA05g10860D/BnaC08g44770D/BnaCnng23940D/BnaC02g25740D/BnaA06g11150D/BnaC04g50360D/BnaCnng09060D/BnaC02g46620D/BnaC08g43210D/BnaA06g04810D/BnaA02g07800D/BnaA05g26200D/BnaC03g58200D/BnaC06g01620D/BnaCnng58980D/BnaAnng32160D/BnaA02g19410D/BnaC06g20100D/BnaC06g14070D/BnaC05g12690D/BnaC06g39490D/BnaC03g54940D/BnaA06g38950D/BnaC01g40360D/BnaC03g12510D/BnaA01g33850D"
"GO:1903313","GO:1903313","positive regulation of mRNA metabolic process",137,-0.415763133544875,-1.74069994208024,0.000532056397978186,0.00497766122766123,0.00364985891301681,19014,"tags=46%, list=29%, signal=33%","BnaC02g09390D/BnaA02g01720D/BnaCnng11330D/BnaC05g24070D/BnaA04g26310D/BnaA01g24760D/BnaC02g44310D/BnaCnng14350D/BnaA10g19790D/BnaA02g27230D/BnaA02g18230D/BnaC05g06060D/BnaA10g12180D/BnaA03g50300D/BnaA02g04020D/BnaA10g16600D/BnaC05g30280D/BnaA08g27340D/BnaA03g06960D/BnaA04g18800D/BnaC01g39710D/BnaA09g38540D/BnaC08g44790D/BnaA02g07250D/BnaC05g39920D/BnaA04g18750D/BnaC04g42940D/BnaA09g52820D/BnaA03g06980D/BnaAnng32600D/BnaA06g10590D/BnaC01g31660D/BnaA08g18680D/BnaA05g29900D/BnaA09g53310D/BnaA07g34650D/BnaA05g10860D/BnaC08g44770D/BnaCnng23940D/BnaC02g25740D/BnaA06g11150D/BnaC04g50360D/BnaCnng09060D/BnaC02g46620D/BnaC08g43210D/BnaA06g04810D/BnaA02g07800D/BnaC05g05130D/BnaA05g26200D/BnaC03g58200D/BnaC06g01620D/BnaCnng58980D/BnaAnng32160D/BnaA02g19410D/BnaC06g20100D/BnaC06g14070D/BnaC05g12690D/BnaC06g39490D/BnaC03g54940D/BnaA06g38950D/BnaC01g40360D/BnaC03g12510D/BnaA01g33850D"
"GO:0046777","GO:0046777","protein autophosphorylation",132,-0.416655046833683,-1.73589319607198,0.000527704485488127,0.00497766122766123,0.00364985891301681,6200,"tags=21%, list=9%, signal=19%","BnaA01g19380D/BnaAnng04600D/BnaCnng34240D/BnaA03g46140D/BnaA09g46960D/BnaC07g16820D/BnaA07g02420D/BnaC03g48140D/BnaA04g18240D/BnaC04g13100D/BnaC03g72090D/BnaC04g42320D/BnaCnng42020D/BnaC03g17520D/BnaC09g38330D/BnaC09g09270D/BnaA06g25490D/BnaA09g09050D/BnaA05g11270D/BnaC03g60370D/BnaA02g04170D/BnaA06g40790D/BnaA02g31020D/BnaC04g47900D/BnaCnng42690D/BnaA06g40890D/BnaC01g00200D/BnaA01g05340D"
"GO:0006357","GO:0006357","regulation of transcription by RNA polymerase II",980,-0.330520029956977,-1.68155594537844,0.000508130081300813,0.00497766122766123,0.00364985891301681,15604,"tags=33%, list=24%, signal=25%","BnaC06g25500D/BnaC03g64030D/BnaC05g03860D/BnaC03g66310D/BnaA01g06310D/BnaC03g71020D/BnaA09g28040D/BnaA10g22660D/BnaA03g09570D/BnaA05g13170D/BnaC07g32690D/BnaA02g34520D/BnaCnng70390D/BnaC05g34470D/BnaA03g13630D/BnaCnng06170D/BnaCnng05620D/BnaA06g16850D/BnaA07g17110D/BnaA09g14390D/BnaC09g54540D/BnaA08g24220D/BnaA10g13240D/BnaC07g12260D/BnaA05g32280D/BnaC07g11080D/BnaA03g52170D/BnaC07g22060D/BnaA05g29910D/BnaA10g03940D/BnaC04g53290D/BnaA08g19480D/BnaA08g30200D/BnaA03g07970D/BnaC02g17290D/BnaC04g24680D/BnaC02g41970D/BnaA05g20910D/BnaA06g09160D/BnaA10g29390D/BnaC08g45510D/BnaCnng29230D/BnaAnng10600D/BnaC04g16030D/BnaA02g33010D/BnaC02g35110D/BnaCnng55680D/BnaC04g26350D/BnaC06g06950D/BnaA08g30890D/BnaAnng23100D/BnaA09g28630D/BnaCnng71420D/BnaA09g03090D/BnaA04g02430D/BnaC07g22490D/BnaCnng49540D/BnaAnng40930D/BnaAnng13080D/BnaC05g44230D/BnaC03g72890D/BnaA02g18660D/BnaC03g28100D/BnaA09g13360D/BnaA09g24670D/BnaA03g18330D/BnaA10g29380D/BnaC02g00490D/BnaA09g06760D/BnaA05g10040D/BnaC08g42350D/BnaA06g12900D/BnaA10g26890D/BnaA03g44810D/BnaA03g02820D/BnaA05g20750D/BnaA03g54580D/BnaAnng14570D/BnaAnng34090D/BnaC07g32600D/BnaCnng15880D/BnaCnng51630D/BnaA08g21550D/BnaA05g05010D/BnaA09g35310D/BnaC01g14430D/BnaC07g33650D/BnaAnng38560D/BnaC03g61760D/BnaA03g51500D/BnaCnng59900D/BnaC01g14440D/BnaA02g02400D/BnaC05g07980D/BnaC01g44480D/BnaC05g30570D/BnaC02g40060D/BnaA02g37130D/BnaA08g04110D/BnaC03g12620D/BnaA01g35240D/BnaA06g00390D/BnaC03g73070D/BnaA02g36430D/BnaC02g42040D/BnaA01g11500D/BnaA02g25600D/BnaC01g41210D/BnaC02g09460D/BnaA05g36640D/BnaC08g25160D/BnaAnng24240D/BnaA03g03860D/BnaC01g40000D/BnaA05g17020D/BnaAnng31560D/BnaA07g30820D/BnaC01g17320D/BnaAnng05470D/BnaC02g20610D/BnaCnng06570D/BnaC05g02030D/BnaA03g54930D/BnaCnng53100D/BnaCnng22340D/BnaCnng49300D/BnaCnng58240D/BnaC02g41760D/BnaC03g00330D/BnaAnng27940D/BnaC08g26530D/BnaC06g18950D/BnaC06g24170D/BnaC03g24060D/BnaA05g26760D/BnaA06g13850D/BnaA01g07690D/BnaA06g39810D/BnaA03g40220D/BnaC04g31480D/BnaCnng67160D/BnaC06g27050D/BnaA07g34590D/BnaA03g48900D/BnaA03g42550D/BnaA03g51900D/BnaA03g53870D/BnaA03g00440D/BnaC02g34810D/BnaC05g12770D/BnaC02g13740D/BnaA09g21280D/BnaA04g02890D/BnaA03g16960D/BnaC04g02750D/BnaC03g44290D/BnaA01g06170D/BnaC05g43530D/BnaC04g50670D/BnaC03g58020D/BnaA09g48270D/BnaC02g00960D/BnaAnng09810D/BnaAnng34960D/BnaC03g30550D/BnaC02g17710D/BnaA04g23770D/BnaA02g16180D/BnaC03g14060D/BnaA02g36220D/BnaA05g37450D/BnaA08g10540D/BnaC03g21850D/BnaA09g05900D/BnaA02g31760D/BnaA09g52810D/BnaC04g51430D/BnaA02g04770D/BnaC07g48130D/BnaCnng70120D/BnaCnng57570D/BnaA05g20480D/BnaC06g15190D/BnaC02g09220D/BnaC07g12340D/BnaA02g14670D/BnaAnng05920D/BnaA10g06740D/BnaA10g08930D/BnaC09g33530D/BnaA08g19710D/BnaCnng57560D/BnaA01g12700D/BnaA03g47480D/BnaA03g08030D/BnaCnng22590D/BnaAnng33600D/BnaA09g53680D/BnaC03g12630D/BnaA01g18010D/BnaA03g47420D/BnaC04g50010D/BnaA09g36710D/BnaAnng24420D/BnaA08g18300D/BnaC07g14030D/BnaA09g20810D/BnaCnng12230D/BnaA07g10680D/BnaCnng56130D/BnaA03g09970D/BnaC04g09260D/BnaC03g16530D/BnaC05g44330D/BnaC06g07730D/BnaC05g13150D/BnaA09g53540D/BnaC04g52380D/BnaCnng29900D/BnaC09g21150D/BnaC09g52680D/BnaC03g26940D/BnaCnng02320D/BnaC06g34320D/BnaA04g27000D/BnaC05g44780D/BnaC08g47250D/BnaA02g12970D/BnaA08g09620D/BnaA09g50860D/BnaCnng68450D/BnaCnng73480D/BnaC06g37330D/BnaAnng04140D/BnaC02g45620D/BnaC09g18620D/BnaA06g11230D/BnaC04g54120D/BnaC09g29770D/BnaA06g23160D/BnaC05g01870D/BnaC03g32110D/BnaC03g64430D/BnaC06g18140D/BnaCnng29100D/BnaAnng34220D/BnaA08g22460D/BnaC06g10110D/BnaC03g63590D/BnaA04g21480D/BnaA03g27110D/BnaC08g44100D/BnaCnng05690D/BnaC09g09310D/BnaC08g48630D/BnaC03g73710D/BnaA09g30010D/BnaC04g01760D/BnaC03g23870D/BnaA01g18860D/BnaA02g30830D/BnaCnng64770D/BnaA10g25940D/BnaA05g30000D/BnaA09g51930D/BnaC07g31640D/BnaC01g11930D/BnaA05g14720D/BnaC05g47070D/BnaC09g46960D/BnaC03g58690D/BnaC08g49460D/BnaA02g31490D/BnaC02g02630D/BnaA09g08300D/BnaA03g23640D/BnaA01g10100D/BnaA01g22830D/BnaC04g24690D/BnaA02g04580D/BnaA04g16170D/BnaC06g23610D/BnaA04g15670D/BnaC09g47700D/BnaC07g49730D/BnaC05g33160D/BnaC07g17690D/BnaA08g30970D/BnaA06g36270D/BnaA08g15610D/BnaA03g01340D/BnaA02g26580D/BnaA09g17760D/BnaA08g18850D/BnaA09g56200D/BnaA08g15450D/BnaCnng36180D/BnaC05g47460D/BnaC01g35600D/BnaC03g01690D/BnaC07g36800D/BnaC08g13720D/BnaA01g33270D/BnaA03g25250D/BnaA09g55820D/BnaA10g06750D/BnaA05g34110D/BnaC05g48590D/BnaCnng39760D/BnaA01g30150D/BnaAnng16720D/BnaCnng22450D/BnaA06g35810D/BnaC05g10580D/BnaC08g18290D/BnaA08g26260D/BnaC07g16030D/BnaC06g12590D/BnaC03g29680D/BnaC09g29780D/BnaCnng37990D/BnaC01g29610D"
"GO:0055067","GO:0055067","monovalent inorganic cation homeostasis",133,-0.398467366351946,-1.66028039018407,0.000532623169107856,0.00497766122766123,0.00364985891301681,7494,"tags=32%, list=11%, signal=28%","BnaA09g03600D/BnaC03g74890D/BnaC04g15680D/BnaA07g37580D/BnaCnng39530D/BnaA02g06060D/BnaA01g08220D/BnaAnng08050D/BnaA04g16460D/BnaA04g17410D/BnaA04g27340D/BnaA06g19770D/BnaCnng39520D/BnaA05g32130D/BnaA02g36160D/BnaCnng73770D/BnaC02g39600D/BnaA06g09480D/BnaC04g52170D/BnaC02g46690D/BnaC02g39630D/BnaA04g18610D/BnaA06g10990D/BnaC03g16730D/BnaA01g13360D/BnaC06g14930D/BnaA08g29740D/BnaC07g32680D/BnaC03g60340D/BnaA04g18620D/BnaC08g43340D/BnaA08g28780D/BnaC05g12510D/BnaC05g03710D/BnaC01g00150D/BnaCnng42810D/BnaA09g08340D/BnaCnng64550D/BnaAnng24780D/BnaA10g03800D/BnaA04g16290D/BnaC08g43350D"
