external_gene_name	ENTREZID	GO	GENENAME	GOTERM	Description_Ensembl	Uniprot_ID	PANTHER_Family_name	PANTHER_SF_name	Description_NCBI	ALIAS	lfc_HeatStress_SAHA	padj_PE_SAHA	Crep1	Crep2	Crep3	Trep1	Trep2	Trep3	VMrep1	VMrep2	VMrep3	PErep1	PErep2
BnaA02g35010D	106383609	GO:0006108	NADP-dependent malic enzyme 2	malate metabolic process	Malic enzyme	A0A078J560	MALIC ENZYME-RELATED	NADP-DEPENDENT MALIC ENZYME 2	NADP-dependent malic enzyme 2	LOC106383609	LFC :  1.98	0.000215372022550792	9.50541383836219	9.42415533672223	8.60459201775542	11.0393703851263	10.9654584132634	11.0513955189072	7.00348060228518	6.81809471635342	5.96420631594874	8.14758951945897	8.16462197412935
BnaA02g35170D	106431480	NA	NA	NA	BnaA02g35170D protein	A0A078J331	PROTEIN, PUTATIVE (DUF239)-RELATED-RELATED	BNAA02G35170D PROTEIN	uncharacterized BNAA02G35170D	BNAA02G35170D	LFC :  -6.3	0.000849312436845405	4.41551891949943	3.04479714941578	3.04479714941578	3.04479714941578	3.04479714941578	3.04479714941578	6.10336333445384	5.9450209721254	5.36698586956566	4.39311949129516	4.50544428117223
BnaA02g35240D	NA	NA	NA	NA	BnaA02g35240D protein	NA	NA	NA	NA	NA	LFC :  2.29	0.0436104849511563	5.33022359834659	5.50537872998078	5.09329258127287	6.44538650273042	5.44029557839798	5.14157668702812	3.6744812220619	4.08957183938526	3.55830633970976	4.95896928886949	4.1944909063026
BnaA02g35250D	NA	NA	NA	NA	Xyloglucan endotransglucosylase/hydrolase	A0A078JQ13	XYLOGLUCAN ENDOTRANSGLUCOSYLASE/HYDROLASE PROTEIN 8-RELATED	XYLOGLUCAN ENDOTRANSGLUCOSYLASE/HYDROLASE PROTEIN 22	NA	NA	LFC :  1.3	0.00642310129824	7.85550074031187	7.98899018640268	7.9434244991797	8.91070336146164	8.3031524771772	8.53053120909388	6.16977533670532	6.33908307147119	6.04857785788637	7.44010626371545	6.82648825323944
BnaA02g35310D	NA	NA	NA	NA	BnaA02g35310D protein	NA	NA	NA	NA	NA	LFC :  6.87	0.000546304610005255	3.04479714941578	3.04479714941578	3.04479714941578	4.96367310756113	5.40600248933863	4.09894218579496	3.04479714941578	3.04479714941578	3.04479714941578	3.04479714941578	3.86821440066085
BnaA02g35430D	NA	NA	NA	NA	BnaA02g35430D protein	A0A078F0A6	CALCINEURIN B	CALCINEURIN B-LIKE PROTEIN 2	NA	NA	LFC :  1.29	0.0265671150513529	7.22721433104396	7.14818592916844	8.37394535271126	7.69399810813512	7.91377393975784	7.81117582978793	6.91674851580416	6.71086390275559	6.72341595021989	7.99513930292378	8.08362972504148
BnaA02g35440D	NA	NA	NA	NA	BnaA02g35440D protein	A0A078JHU4	HEAT SHOCK PROTEIN 90 FAMILY MEMBER	BNAA02G35440D PROTEIN	NA	NA	LFC :  -1.78	0.000760026638687375	9.59549880713735	9.96706673168789	9.76527220177632	8.36879200382322	8.83099682002833	7.97876460432853	11.1879246163611	10.8814007446505	10.2550381920602	9.87415409116292	9.75395077754449
BnaA02g35710D	106394892	NA	NA	NA	BnaA02g35710D protein	A0A078IWK8	STOMATIN-LIKE PROTEIN 2, MITOCHONDRIAL	PHB DOMAIN-CONTAINING PROTEIN	hypersensitive-induced response protein 2	LOC106394892	LFC :  -1.52	0.000878746768506301	10.3121311275039	10.0465537572576	10.0241671791497	8.12867390253303	6.83451782640751	7.81856254851626	9.63247793749657	9.72392027104783	9.82516165345524	9.62087759366724	9.25536838555134
BnaA02g35740D	NA	NA	NA	NA	BnaA02g35740D protein	A0A078J201	ACTIN CROSS-LINKING PROTEIN (DUF569)	DUF569 DOMAIN-CONTAINING PROTEIN	NA	NA	LFC :  -6.75	0.000150537871218581	5.33022359834659	3.04479714941578	3.04479714941578	3.04479714941578	3.04479714941578	3.04479714941578	4.99736511994637	4.78649099540572	4.222478628149	3.61184319933665	3.72009537967074
BnaA02g35940D	NA	NA	NA	NA	BnaA02g35940D protein	A0A078JDG3	UNCHARACTERIZED	TRNA(HIS) GUANYLYLTRANSFERASE	NA	NA	LFC :  5.78	0.00330064441468543	4.17726116610648	3.86869558320025	3.04479714941578	5.64993598543226	6.29459087968829	5.9413412622519	3.04479714941578	3.39981898719491	3.04479714941578	3.04479714941578	3.72009537967074
BnaA02g36020D	NA	NA	NA	NA	BnaA02g36020D protein	A0A078JAM8	VON HIPPEL-LINDAU PROTEIN	BIFUNCTIONAL NUCLEASE 1	NA	NA	LFC :  6.16	0.0145528971134633	3.04479714941578	3.04479714941578	3.04479714941578	3.04479714941578	6.05650153971248	5.19042063166432	3.04479714941578	3.04479714941578	3.04479714941578	3.04479714941578	3.52446393442785
BnaA02g36050D	NA	NA	NA	NA	Phosphatidylinositol 4-phosphate 5-kinase	A0A078JF58	PHOSPHATIDYLINOSITOL-4-PHOSPHATE 5-KINASE	PHOSPHATIDYLINOSITOL 4-PHOSPHATE 5-KINASE 2	NA	NA	LFC :  -1.05	0.016087704055134	8.93256872889173	8.44355281054509	8.76667767131064	7.12293397964911	6.70390466354966	7.23610742656426	8.06934913047535	8.19731007051423	8.13137893075458	8.1992546799806	7.59873725936338
BnaA02g36200D	NA	NA	NA	NA	BnaA02g36200D protein	A0A078IXW8	METACASPASE-4	METACASPASE-5	NA	NA	LFC :  2.65	0.000312238263705381	4.30339488081255	6.62606903943339	4.8888915028344	7.10938150598203	7.03235100283787	6.60809502823689	4.83232519040764	4.33327059805041	4.52736744700907	6.01169095883633	6.27255311272102
BnaA02g36410D	NA	NA	NA	NA	BnaA02g36410D protein	A0A078ISJ2	INGRESSION PROTEIN FIC1	C2 DOMAIN-CONTAINING PROTEIN	NA	NA	LFC :  -1.83	0.00350031096601519	6.6454097530394	5.14225720375105	3.04479714941578	6.18403017918664	5.13734311374534	5.79639465519833	7.78552176597053	7.57692805520642	7.69639381269206	6.3492339157087	6.02626319444379
BnaA02g36430D	NA	NA	NA	NA	BnaA02g36430D protein	A0A078IVP1	MYB PROTEIN-RELATED	TRANSCRIPTION FACTOR MYB3R-2	NA	NA	LFC :  -1.67	0.0126235736786044	5.05232532151566	6.05833963397596	6.10413677958603	4.96367310756113	4.797346481965	4.50574110114567	7.03909994266733	7.11440952934212	6.92603163824729	6.48139328478623	5.98421348738275
BnaA02g36650D	NA	NA	NA	NA	Beta-amylase	A0A078JUD5	BETA-AMYLASE 1, CHLOROPLASTIC	BETA-AMYLASE 8	NA	NA	LFC :  -1.26	0.0380141871745392	6.89415231379263	6.64626202800638	3.04479714941578	5.7604073091748	6.31272725218292	6.72334938847023	7.22574497382862	7.37738552137647	7.35764676909192	6.27821440634236	6.28982601804403
BnaA02g37000D	NA	NA	NA	NA	BnaA02g37000D protein	A0A078JUL1	60S RIBOSOMAL PROTEIN L22	BNAA02G37000D PROTEIN	NA	NA	LFC :  -6.25	0.00102486570422183	4.85105787153702	3.04479714941578	4.20275955693784	3.04479714941578	3.04479714941578	3.04479714941578	4.36892521320165	5.02191676535634	4.79647262919756	3.61184319933665	3.99147933683863
BnaA02g37050D	NA	NA	NA	NA	BnaA02g37050D protein	A0A078J2L5	ALPHA/BETA-HYDROLASES SUPERFAMILY PROTEIN	ALPHA/BETA-HYDROLASES SUPERFAMILY PROTEIN	NA	NA	LFC :  3.19	0.0236548790402261	4.69585512241442	3.04479714941578	5.37509545330769	4.82735061479956	6.03470954800948	5.03796131867148	3.04479714941578	3.83089400393818	3.55830633970976	3.84172258378235	4.90094155505321
BnaA02g37120D	NA	NA	NA	NA	BnaA02g37120D protein	A0A078JB12	3'-5' EXONUCLEASE DOMAIN-CONTAINING PROTEIN	EXONUCLEASE MUT-7 HOMOLOG	NA	NA	LFC :  -1.59	0.0157736870431196	5.05232532151566	5.93112115045227	6.49272092342928	5.95790226408497	4.68001533912974	5.99533521064796	6.68870087645655	6.57971815897138	6.81476669220111	5.19364827934413	5.89610446289522
BnaA03g00210D	106427166	NA	NA	NA	BnaA03g00210D protein	A0A078F9R5	ALDO/KETO REDUCTASE	NAD(P)-LINKED OXIDOREDUCTASE SUPERFAMILY PROTEIN	aldose reductase	LOC106427166	LFC :  2.36	0.00117700092244665	5.86155814760272	6.02760542077632	5.37509545330769	7.76472614362883	7.90787882042091	8.03055519912813	4.32372755123274	4.33327059805041	3.92519896654318	5.24621052737432	5.12111940270321
BnaA03g00510D	NA	NA	NA	NA	BnaA03g00510D protein	A0A078F9U1	MULTI-COPPER OXIDASE	LACCASE	NA	NA	LFC :  5.41	0.02439812101771	4.30339488081255	3.04479714941578	3.04479714941578	3.04479714941578	5.3346560849428	3.9626020594795	3.04479714941578	3.39981898719491	3.04479714941578	4.4931433673647	3.86821440066085
BnaA03g01020D	NA	NA	NA	NA	BnaA03g01020D protein	A0A078FD68	FI21293P1	BNAA03G01020D PROTEIN	NA	NA	LFC :  -4.35	0.0466183408073203	3.04479714941578	3.04479714941578	3.04479714941578	3.04479714941578	3.04479714941578	3.58058867185319	4.49397234331782	4.56517423546854	4.8835206238382	3.61184319933665	3.04479714941578
BnaA03g01470D	NA	NA	NA	NA	BnaA03g01470D protein	A0A078FDA7	NUCLEAR TRANSPORT FACTOR 2 (NTF2) FAMILY PROTEIN	BNAA03G01470D PROTEIN	NA	NA	LFC :  1.16	0.0343935246937705	7.44275553847557	6.20264556109413	6.98555582781751	7.73860899324171	7.15716812268349	7.89041623659636	6.50497738986419	6.49317997476168	6.3238372964595	7.15562855443013	7.41597719470592
BnaA03g01690D	106427871	GO:0000162	anthranilate synthase alpha subunit 1, chloroplastic	tryptophan biosynthetic process	BnaA03g01690D protein	A0A078FGX9	AMINOBENZOATE/ANTHRANILATE SYNTHASE	ANTHRANILATE SYNTHASE-RELATED	anthranilate synthase alpha subunit 1, chloroplastic	LOC106427871	LFC :  -1.07	0.00487841185463254	8.78718750202933	9.35271870106233	9.00585060072981	8.60856396896163	8.7931530584019	8.73155767346035	9.7557737577809	9.7460304175881	9.79544852181904	9.01519182663094	8.72859899002645
BnaA03g01960D	NA	NA	NA	NA		NA	NA	NA	NA	NA	LFC :  6	0.0206986550630372	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BnaA03g02180D	NA	NA	NA	NA		NA	NA	NA	NA	NA	LFC :  -2.47	0.0274514999947634	6.05126983605324	5.36173097321736	5.6903522313404	3.04479714941578	5.04918411502052	3.9626020594795	5.63636886252395	5.33755388612045	5.84762763412069	4.4931433673647	5.27356798700121
BnaA03g02880D	NA	NA	NA	NA		NA	NA	NA	NA	NA	LFC :  -1.91	0.000617771146234441	7.76065583272607	8.08034929084856	7.35135539015446	6.10344981197336	6.97695116866417	5.85620433152921	8.97892712621047	8.70960281298508	8.00046561296325	7.95059919408048	7.16996897937885
BnaA03g03120D	NA	NA	NA	NA		NA	NA	NA	NA	NA	LFC :  -1.05	0.0309288355163806	7.67811689028849	8.17318931292644	8.58364666314977	7.03962597401056	8.38601939349398	8.23750365852958	8.78005954339389	8.99603017589228	8.90272675959424	7.81635965828203	8.19669164391038
BnaA03g03420D	NA	NA	NA	NA		NA	NA	NA	NA	NA	LFC :  -4.11	0.0122915613374927	5.27916869341843	3.04479714941578	3.04479714941578	3.04479714941578	3.04479714941578	4.21723010930665	4.60623612427588	4.59949276756249	3.76727529500865	3.04479714941578	3.72009537967074
BnaA03g03550D	NA	NA	NA	NA		NA	NA	NA	NA	NA	LFC :  -5.83	0.00353147257259916	3.04479714941578	4.5394543368795	4.33140882128733	3.04479714941578	3.04479714941578	3.04479714941578	4.67537209835523	4.75730598872782	4.60073029093545	4.01490366466994	3.72009537967074
BnaA03g03630D	NA	NA	NA	NA		NA	NA	NA	NA	NA	LFC :  1.73	0.00847704852505227	7.76954115654742	7.13400545787939	7.38813430769745	8.34015353123197	8.80270753335656	7.93186718385103	5.14327336562568	4.92275299616274	4.56464430850848	5.98202262252255	5.91866044519846
BnaA03g04170D	NA	NA	NA	NA		NA	NA	NA	NA	NA	LFC :  -3.88	0.0223581861067151	5.27916869341843	3.04479714941578	3.04479714941578	3.04479714941578	3.04479714941578	3.79828959677201	5.37443768213122	4.78649099540572	4.8835206238382	4.01490366466994	4.4359122367819
BnaA03g04230D	NA	NA	NA	NA		NA	NA	NA	NA	NA	LFC :  2.9	0.0117637363392068	3.04479714941578	4.43668789675166	4.33140882128733	5.7604073091748	6.05650153971248	5.59958662611737	3.92850955277269	3.74960391636016	3.40885606564875	4.74873904512707	4.36157273551113
BnaA03g04310D	NA	NA	NA	NA		NA	NA	NA	NA	NA	LFC :  1.34	0.048146846402918	6.3437613198929	7.25684572601042	7.0328522449943	7.62912245192495	7.81642548627494	7.84773595646332	5.55456847951157	5.35612229208428	4.60073029093545	5.85659106404774	6.23735920800098
BnaA03g04440D	NA	NA	NA	NA		NA	NA	NA	NA	NA	LFC :  -1.55	0.0227406992817103	8.53987571958766	7.14818592916844	7.63241955172405	5.30203760858019	6.60478545523506	5.41060452239253	8.4713333652606	7.69372184906867	7.30062294596079	7.76582360850872	7.63265705673738
BnaA03g04530D	NA	NA	NA	NA		NA	NA	NA	NA	NA	LFC :  1.24	0.0267911599165357	8.65930880874353	8.78858582752695	8.47977524919093	9.93856849515134	9.75500640625019	9.86735619474139	8.04917292396918	7.88082275123912	6.81476669220111	8.47024565950372	8.78088917013512
BnaA03g04900D	NA	NA	NA	NA		NA	NA	NA	NA	NA	LFC :  -7.66	1.53666800986583e-06	3.04479714941578	6.11785467681493	3.04479714941578	3.04479714941578	3.04479714941578	3.04479714941578	5.27436620631729	5.68203223315322	5.82033450024213	4.58482290087834	4.09871982702954
BnaA03g05220D	NA	NA	NA	NA		NA	NA	NA	NA	NA	LFC :  5.3	0.000966521416840923	3.04479714941578	3.04479714941578	3.04479714941578	3.04479714941578	6.25760337439822	5.32687591895364	3.04479714941578	3.39981898719491	3.67208706728661	5.52410489822802	5.62013751388939
BnaA03g05260D	NA	NA	NA	NA		NA	NA	NA	NA	NA	LFC :  6.26	0.00334163664764904	3.04479714941578	3.04479714941578	3.04479714941578	3.04479714941578	5.56934738658806	4.58694818651906	3.04479714941578	3.39981898719491	3.04479714941578	3.04479714941578	4.57086062586785
BnaA03g05270D	NA	NA	NA	NA		NA	NA	NA	NA	NA	LFC :  5.7	0.0147584643630713	3.04479714941578	3.04479714941578	3.04479714941578	3.04479714941578	5.44029557839798	3.9626020594795	3.04479714941578	3.04479714941578	3.40885606564875	4.39311949129516	3.52446393442785
BnaA03g05350D	NA	NA	NA	NA		NA	NA	NA	NA	NA	LFC :  -1.08	0.0487571778148914	7.64951654330663	8.28621281332878	8.03890186493829	7.9430081358568	6.52950309503475	7.43206231861954	8.54724908940321	8.28361511517661	8.29087827419981	7.5134677983107	7.86721888213555
BnaA03g05370D	NA	NA	NA	NA		NA	NA	NA	NA	NA	LFC :  -5.94	0.00350809691730743	5.22605591224685	4.19514654632984	4.05405216982458	3.04479714941578	3.04479714941578	3.04479714941578	4.41224945326655	3.65666953670018	4.05639435022093	3.04479714941578	3.72009537967074
BnaA03g05390D	NA	NA	NA	NA		NA	NA	NA	NA	NA	LFC :  2.68	0.00691912018517913	4.41551891949943	4.43668789675166	6.32457129898938	6.54990282273578	5.44029557839798	6.0473171567211	4.22680547266799	3.65666953670018	3.85050766058481	5.39237775448541	4.85184798852204
BnaA03g05720D	NA	NA	NA	NA		NA	NA	NA	NA	NA	LFC :  -7.94	1.57696305703171e-07	3.04479714941578	5.45918337852773	5.09329258127287	3.04479714941578	3.04479714941578	3.04479714941578	5.9727710377538	6.28374609231082	6.08323392854427	4.89280995300096	4.09871982702954
BnaA03g05800D	NA	NA	NA	NA		NA	NA	NA	NA	NA	LFC :  1.4	0.0267946077977348	6.77519664585134	7.34560657710459	7.59098241914125	7.39264594358807	8.10622455922238	7.75837882590041	6.47045114036316	6.05992071394733	6.08323392854427	7.50321416979623	7.39239723750901
BnaA03g05960D	NA	NA	NA	NA	BnaAnng36940D protein	NA	NA	NA	NA	NA	LFC :  -3.45	0.00916973095788312	4.17726116610648	4.32304677386944	4.54902082361061	3.04479714941578	3.74188430142582	4.21723010930665	4.60623612427588	5.04553625916517	4.82618400736828	3.04479714941578	3.99147933683863
BnaA03g06420D	NA	NA	NA	NA		NA	NA	NA	NA	NA	LFC :  -5.88	0.00393447438756453	6.08052431724079	3.04479714941578	3.04479714941578	3.04479714941578	3.04479714941578	3.04479714941578	4.67537209835523	3.74960391636016	4.76601251258371	4.89280995300096	3.04479714941578
BnaA03g06470D	NA	NA	NA	NA		NA	NA	NA	NA	NA	LFC :  -5.52	0.00294398159901636	4.41551891949943	3.04479714941578	4.20275955693784	3.04479714941578	3.04479714941578	3.58058867185319	3.99693432742068	4.84282813875756	4.82618400736828	3.61184319933665	3.52446393442785
BnaA03g06620D	NA	NA	NA	NA		NA	NA	NA	NA	NA	LFC :  -4.7	0.000287839791758324	4.92181401696504	3.04479714941578	5.76848049723004	3.04479714941578	3.04479714941578	3.9626020594795	5.6203971212963	5.77987758413203	5.51266287829901	4.39311949129516	4.4359122367819
BnaA03g06720D	NA	NA	NA	NA		NA	NA	NA	NA	NA	LFC :  -1.81	0.000516044527766808	7.03384636907516	6.98389736001872	7.59098241914125	5.82941646255754	5.37080683029309	6.097435873983	7.44489100153377	7.37738552137647	7.40800029030715	6.58283270147855	6.37315620745217
BnaA03g06730D	NA	NA	NA	NA		NA	NA	NA	NA	NA	LFC :  2.14	0.00784958168743716	4.85105787153702	5.79108017597354	5.5192797046479	6.30885122216966	7.67081285901104	7.17976031583965	4.27644113041231	4.37557827947518	3.993384401036	4.95896928886949	5.16093810853386
BnaA03g06960D	106433726	GO:0000289	CCR4-NOT transcription complex subunit 3	nuclear-transcribed mRNA poly(A) tail shortening	BnaA03g06960D protein	A0A078IMU2	CCR4 NOT-RELATED	CCR4-NOT TRANSCRIPTION COMPLEX SUBUNIT 3	CCR4-NOT transcription complex subunit 3	LOC106433726	LFC :  -1.18	0.0201199472149801	8.88026588070061	8.63643316739023	9.28415188063708	8.85107720834087	8.70758257879966	8.34875618270839	9.82091930086427	9.71014362877458	9.85262716991832	8.95638408298447	8.82842912747411
BnaA03g06960D	106433726	GO:0006355	CCR4-NOT transcription complex subunit 3	regulation of DNA-templated transcription	BnaA03g06960D protein	A0A078IMU2	CCR4 NOT-RELATED	CCR4-NOT TRANSCRIPTION COMPLEX SUBUNIT 3	CCR4-NOT transcription complex subunit 3	LOC106433726	LFC :  -1.18	0.0201199472149801	8.88026588070061	8.63643316739023	9.28415188063708	8.85107720834087	8.70758257879966	8.34875618270839	9.82091930086427	9.71014362877458	9.85262716991832	8.95638408298447	8.82842912747411
BnaA03g07120D	NA	NA	NA	NA	BnaA03g07120D protein	A0A078IML3	UNCHARACTERIZED	CCR4-NOT TRANSCRIPTION COMPLEX SUBUNIT 11	NA	NA	LFC :  -1.06	0.026226358903358	8.84711028629152	8.77042206996738	8.47409533042614	8.18774388703901	8.02142460493245	8.14069167551522	9.21052755140216	9.29264767886927	9.34506960417325	8.45439064990154	8.60777699629575
BnaA03g07280D	NA	NA	NA	NA		NA	NA	NA	NA	NA	LFC :  -1.2	0.0438828616259529	8.41531193301352	8.39101079104289	9.08993225510844	7.8807038071774	8.49220672336388	7.57857735322138	9.45011819403478	9.43241350458971	9.63022642797664	8.82694578859455	8.80485509154791
BnaA03g07400D	NA	NA	NA	NA		NA	NA	NA	NA	NA	LFC :  1.9	7.76191606602212e-05	7.00396091940002	7.32080161637803	6.42308686411961	8.21323918142394	8.93312198827904	8.49412184664542	6.29387137138765	6.57206532655121	6.3238372964595	7.5734989925623	7.91758881558164
BnaA03g07650D	NA	NA	NA	NA		NA	NA	NA	NA	NA	LFC :  -6.73	0.043057380748009	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BnaA03g07840D	NA	NA	NA	NA		NA	NA	NA	NA	NA	LFC :  -1.04	0.0263550644549092	10.6574716276174	10.3205957333487	10.4383834489685	10.5006816027379	10.2934883244288	10.4645789762532	11.2993974059311	11.3139311445495	11.4446860362571	10.4359775466014	10.5090835973718
BnaA03g08130D	NA	NA	NA	NA		NA	NA	NA	NA	NA	LFC :  3.6	0.0361459248389662	5.27916869341843	4.04733681586305	4.33140882128733	6.60910879462789	3.04479714941578	4.66274222845158	3.85355218784927	3.54562306975176	3.04479714941578	4.58482290087834	4.90094155505321
BnaA03g08200D	NA	NA	NA	NA		NA	NA	NA	NA	NA	LFC :  -1.17	0.0392905785399942	8.46534418642839	8.59057857365462	8.42194279173381	7.99539642168235	8.20565142340247	8.37402511831706	9.02389781725538	8.79694015926801	8.96812289482674	8.16718177144086	8.0388331950223
BnaA03g08250D	106371686	NA	NA	NA	BnaA02g05320D protein	NA	NA	NA	calmodulin	LOC106371686	LFC :  1.29	0.00036429883059666	9.37484960955933	9.57039696049418	8.90816252422	10.0148007635249	10.5465705615067	10.6579208876218	8.88941459639798	8.90824018794227	8.89953743273033	9.63500682662709	10.1320687888374
BnaA03g08480D	NA	NA	NA	NA		NA	NA	NA	NA	NA	LFC :  -1.09	0.0115842642599964	8.87616288868433	9.14639674313607	8.88695031313805	7.79882740970217	8.0377096786734	8.16984742791203	9.85615536231157	9.96919809067895	9.7842544387378	9.06822757444576	9.37423693547436
BnaA03g08560D	NA	NA	NA	NA		NA	NA	NA	NA	NA	LFC :  4.32	0.00523796924908567	3.04479714941578	3.04479714941578	3.04479714941578	5.6877569777408	4.74012500826486	4.80104899505757	3.56027631476723	3.04479714941578	3.40885606564875	4.01490366466994	4.50544428117223
BnaA03g08680D	NA	NA	NA	NA		NA	NA	NA	NA	NA	LFC :  -4.93	0.0118132892007447	3.04479714941578	3.04479714941578	3.04479714941578	3.04479714941578	3.04479714941578	3.58058867185319	6.95456529608151	7.01105591329423	6.91972108857004	5.02180883357318	4.50544428117223
BnaA03g09010D	NA	NA	NA	NA		NA	NA	NA	NA	NA	LFC :  -6.69	0.042808924174053	3.04479714941578	3.04479714941578	3.04479714941578	3.04479714941578	3.04479714941578	3.58058867185319	3.56027631476723	3.65666953670018	3.04479714941578	3.04479714941578	3.04479714941578
BnaA03g09050D	NA	NA	NA	NA		NA	NA	NA	NA	NA	LFC :  4.02	0.000287929899912587	3.04479714941578	5.71535049287797	5.32335940076418	7.26412018265821	6.88359011155589	7.59588436864162	3.99693432742068	3.39981898719491	3.04479714941578	4.74873904512707	4.6913979205875
BnaA03g09080D	NA	NA	NA	NA		NA	NA	NA	NA	NA	LFC :  -1.15	0.0456741252931456	6.6454097530394	6.64626202800638	7.13748852598861	6.93587810973683	5.7956938027163	5.88516735668605	7.41362552077372	7.47450714439654	7.58549468043227	6.48139328478623	6.90655781598597
BnaA03g09220D	NA	NA	NA	NA		NA	NA	NA	NA	NA	LFC :  5.9	0.024463070804226	3.04479714941578	3.04479714941578	3.04479714941578	3.04479714941578	4.40197323577749	4.50574110114567	3.04479714941578	3.04479714941578	3.04479714941578	3.61184319933665	3.52446393442785
BnaA03g09310D	NA	NA	NA	NA		NA	NA	NA	NA	NA	LFC :  -1.21	0.034952395328964	8.17585795737964	8.46064955248839	8.75735635159413	8.01727780354379	8.36467015968697	7.93186718385103	9.5166510449744	9.25873950736922	9.48034838093581	8.57659988658288	8.59408732440179
BnaA03g09540D	NA	NA	NA	NA		NA	NA	NA	NA	NA	LFC :  -5.99	0.00236802022511275	6.60604630035764	4.32304677386944	4.05405216982458	3.04479714941578	3.04479714941578	3.04479714941578	4.7719892204417	4.84282813875756	4.222478628149	5.08167960272366	4.28151411933627
BnaA03g09550D	NA	NA	NA	NA		NA	NA	NA	NA	NA	LFC :  -4.12	0.0287241572673055	3.04479714941578	3.04479714941578	5.21338590532718	3.04479714941578	3.04479714941578	3.79828959677201	4.17450032599108	4.1945736584361	3.76727529500865	3.61184319933665	3.04479714941578
BnaA03g09940D	NA	NA	NA	NA		NA	NA	NA	NA	NA	LFC :  -1.4	0.00109013950133422	8.5136975644599	7.83132198554091	7.64259487151009	6.7206052968704	7.14717218255495	7.13303144626727	8.70655596332117	8.77394187294193	8.7375072792748	8.03834270046719	7.66579499856016
BnaA03g10170D	NA	NA	NA	NA		NA	NA	NA	NA	NA	LFC :  4.73	0.0307597321698645	3.04479714941578	3.04479714941578	3.04479714941578	5.92687782640343	3.04479714941578	4.50574110114567	3.41026001838346	3.39981898719491	3.04479714941578	4.15835430811467	3.72009537967074
BnaA03g10600D	NA	NA	NA	NA		NA	NA	NA	NA	NA	LFC :  -3.88	0.000883213213914981	5.95964188421188	3.86869558320025	5.32335940076418	3.04479714941578	3.04479714941578	4.21723010930665	6.81758152688409	6.53317038880415	6.35239614531701	5.13887609165782	5.674611274236
BnaA03g10630D	NA	NA	NA	NA		NA	NA	NA	NA	NA	LFC :  -1.31	0.0178610056178951	8.92066614092152	8.13108239363438	9.20409499699323	8.48322010582477	7.65681413921744	8.14069167551522	8.96976220073266	9.03661943720064	9.18271744871118	8.17365374178065	8.25876535705788
BnaA03g10690D	NA	NA	NA	NA		NA	NA	NA	NA	NA	LFC :  1.76	0.00231842664625586	6.31954338501063	7.30823647988167	7.04827662859336	8.39687234911691	8.88895580092687	8.81139744381176	5.68319362957619	5.83281957919648	5.04117836578696	6.80030575157485	6.51180016615662
BnaA03g10780D	NA	NA	NA	NA	BnaA03g10780D protein	A0A078HIY7	CYCLIN-LIKE F-BOX	BNAA03G10780D PROTEIN	NA	NA	LFC :  -3.16	0.0290381118296995	4.51695781958276	4.949163317101	3.04479714941578	3.04479714941578	3.04479714941578	3.9626020594795	5.99744115472898	6.29312088191123	6.54588309549829	5.718657603423	5.12111940270321
BnaA03g10810D	NA	NA	NA	NA	BnaA03g10810D protein	NA	NA	NA	NA	NA	LFC :  -5.72	0.0011406397780191	4.60989424068168	3.04479714941578	3.04479714941578	3.04479714941578	3.04479714941578	3.58058867185319	5.35501809091875	5.6228171540148	5.11320542266844	3.61184319933665	4.09871982702954
BnaA03g10820D	106405398	NA	NA	NA	BnaA03g10820D protein	A0A078HHB9	CYCLIN-LIKE F-BOX	FBD DOMAIN-CONTAINING PROTEIN	putative FBD-associated F-box protein At5g56440	LOC106405398	LFC :  -4.9	1.69629672456485e-06	3.04479714941578	5.75373598512973	5.09329258127287	3.04479714941578	3.04479714941578	3.79828959677201	7.40910293203587	7.50280801194977	7.52043664866583	5.68190105175893	5.80202164708509
BnaA03g11000D	NA	NA	NA	NA	BnaA03g11000D protein	A0A078HGA9	HAPLESS PROTEIN	HAPLESS 8	NA	NA	LFC :  2.6	0.00045658869925433	4.60989424068168	5.310196354519	6.42308686411961	6.95116797061105	7.31723121902965	7.13303144626727	4.41224945326655	4.14356104383958	4.11515593331477	5.39237775448541	5.47356943188111
BnaA03g11200D	NA	NA	NA	NA	BnaA03g11200D protein	A0A078HG87	STRESS RESPONSE PROTEIN NST1-RELATED	LD36051P	NA	NA	LFC :  -1.49	0.000278712344403155	9.36023792330028	8.59574616200317	9.02150736425081	8.29311396748966	7.89601564651038	7.54332528217178	9.67162219574487	9.75947010478748	9.80910765680036	8.97871899107829	8.57679034382897
BnaA03g11220D	NA	NA	NA	NA	BnaA03g11220D protein	A0A078HH77	PROTODERMAL FACTOR 1	OS04G0517000 PROTEIN	NA	NA	LFC :  2.13	0.000619746523564051	6.19179491850798	7.66411111516649	5.37509545330769	8.10162228635175	7.73217357458786	8.38897647242231	5.65215593213337	5.2203091070704	5.01623629053165	6.89775043640622	6.67782010344311
